ta_id,ta_slug,ta_name,ea_id,ea_slug,ea_name,match_type,confidence,distance_m,name_distance,images_count
2535,trillium-brewing-company-fort-point,Trillium Brewing Company - Fort Point,,,,no_match,0.0,,,5
2536,the-stone-church,The Stone Church,,,,no_match,0.0,,,5
2537,kilroys-on-the-square,Kilroy’s on the Square,,,,no_match,0.0,,,5
2538,indo-pub,Indo Pub,,,,no_match,0.0,,,5
2539,campfire-grille,Campfire Grille,,,,no_match,0.0,,,5
2540,austin-street-brewery,Austin Street Brewery,,,,no_match,0.0,,,5
2541,squirez-bar,Squirez Bar,,,,no_match,0.0,,,5
2542,odd-man-rush-brewing,Odd Man Rush Brewing,,,,no_match,0.0,,,5
2543,dinsey-princesses-quiz-vol-1-at-dave-and-busters-anchorage,Dinsey Princesses Quiz Vol. 1 at Dave and Buster's - Anchorage,,,,no_match,0.0,,,5
2544,williwaw,Williwaw,,,,no_match,0.0,,,5
2545,bear-tooth-theatrepub,Bear Tooth Theatrepub,,,,no_match,0.0,,,5
2546,ola-brew-co,Ola Brew Co.,,,,no_match,0.0,,,5
2547,lanikai-brewing-company,Lanikai Brewing Company,,,,no_match,0.0,,,5
2549,star-wars-quiz-vol-1-at-level-crossing-brewing-post-district,Star Wars Quiz Vol. 1 at Level Crossing Brewing - Post District,,,,no_match,0.0,,,5
2550,aloha-beer-company-kakaako,Aloha Beer Company (Kaka'ako),,,,no_match,0.0,,,5
2551,pasibus,Pasibus,19,pasibus,Pasibus,slug_geo,1.0,21.8,0,5
2552,cybermachina-bydgoszcz,Cybermachina Bydgoszcz,23,cybermachina-bydgoszcz,Cybermachina Bydgoszcz,slug_geo,1.0,13.1,0,5
2553,nowy-browar-gdanski,Nowy Browar Gdański,,,,no_match,0.0,,,5
2554,kinguin,Kinguin,30,kinguin,Kinguin,slug_geo,1.0,10.7,0,5
2555,serum,Serum,,,,no_match,0.0,,,5
2556,cybermachina-gdansk,Cybermachina Gdańsk,34,cybermachina-gdansk,Cybermachina Gdańsk,slug_geo,1.0,23.6,0,5
2557,olivia-garden,Olivia Garden,38,olivia-garden,Olivia Garden,slug_only,0.85,61.4,0,5
2558,encyk,Encyk,44,encyk,Encyk,slug_geo,1.0,11.2,0,5
2559,green-club,Green Club,51,green-club,Green Club,slug_geo,1.0,0.3,0,5
2560,grill-bar-merc,Grill Bar Merc,52,grill-bar-merc,Grill Bar Merc,slug_geo,1.0,14.4,0,5
2561,game-over,Game Over,55,game-over,Game Over,slug_only,0.85,149.7,0,5
2562,cybermachina-gdynia,Cybermachina Gdynia,40,cybermachina-gdynia,Cybermachina Gdynia,slug_geo,1.0,15.3,0,5
2563,igranie-w-lochu,iGranie w Lochu,37,igranie-w-lochu,iGranie w Lochu,slug_geo,1.0,8.3,0,5
2564,wehikul,Wehikuł,43,wehikul,Wehikuł,slug_geo,1.0,2.8,0,5
2565,ministerstwo-sledzia-i-wodki,Ministerstwo Śledzia i Wódki,39,ministerstwo-sledzia-i-wodki,Ministerstwo Śledzia i Wódki,slug_geo,1.0,16.1,0,5
2566,mk-bowling,MK Bowling,53,mk-bowling,MK Bowling,slug_only,0.85,734389.1,0,5
2567,pasibus-stary-dworzec,Pasibus Stary Dworzec,54,pasibus-stary-dworzec,Pasibus Stary Dworzec,slug_geo,1.0,15.3,0,5
2568,panorama,Panorama,64,panorama,Panorama,slug_geo,1.0,2.0,0,5
2569,domowka-cafe,Domówka Cafe,56,domowka-cafe,Domówka Cafe,slug_geo,1.0,0.6,0,5
2570,nalej-se,Nalej Se,58,nalej-se,Nalej Se,slug_only,0.85,9540.1,0,5
2571,prominent,Prominent,62,prominent,Prominent,slug_geo,1.0,19.5,0,5
2572,baron,BarON,68,baron,BarON,slug_only,0.85,12754.0,0,5
2573,ivy-bar-krakow,IVY Bar,,,,no_match,0.0,,,5
2574,classic-rock-pub,Classic Rock Pub,91,classic-rock-pub,Classic Rock Pub,slug_geo,1.0,7.8,0,5
2575,hala-lipowa,Hala Lipowa,94,hala-lipowa,Hala Lipowa,slug_geo,1.0,0.2,0,5
2576,project-manhattan,Project Manhattan,102,project-manhattan,Project Manhattan,slug_geo,1.0,3.2,0,5
2577,bro-pub,Bro Pub,70,bro-pub,Bro Pub,slug_geo,1.0,33.0,0,5
2578,nowa-wytwornia,Nowa Wytwórnia,86,nowa-wytwornia,Nowa Wytwórnia,slug_geo,1.0,3.4,0,5
2579,piast-kawiarnia,Piast Kawiarnia,106,piast-kawiarnia,Piast Kawiarnia,slug_only,0.85,15578.8,0,5
2580,fog-house,Fog House,,,,no_match,0.0,,,5
2581,food-fyrtel,Food Fyrtel,96,food-fyrtel,Food Fyrtel,slug_only,0.85,167.9,0,5
2582,wyspiarz,Wyspiarz,,,,no_match,0.0,,,5
2583,mypub,MyPub,110,mypub,MyPub,slug_geo,1.0,8.8,0,5
2584,b4-bracka-4,B4 - Bracka 4,114,b4-bracka-4,B4 - Bracka 4,slug_geo,1.0,6.4,0,5
2585,murphys,Murphys,59,murphys,Murphys,slug_only,0.85,293617.8,0,5
2586,pasibus-piotrkowska-lodz,Pasibus Piotrkowska Łódź,69,pasibus-piotrkowska-lodz,Pasibus Piotrkowska Łódź,slug_geo,1.0,8.2,0,5
2587,jabeerwocky,Jabeerwocky,,,,no_match,0.0,,,5
2588,piwoteka,Piwoteka,81,piwoteka,Piwoteka,slug_geo,1.0,2.0,0,5
2589,avangarda-beers-more,Avangarda Beers&More,119,avangarda-beers-more,Avangarda Beers&More,slug_geo,1.0,26.1,0,5
2590,tubylec,Tubylec,84,tubylec,Tubylec,slug_only,0.85,2159.6,0,5
2591,galanta-7,Galanta 7,88,galanta-7,Galanta 7,slug_geo,1.0,12.5,0,5
2592,rebernia,Rebernia,,,,no_match,0.0,,,5
2593,bobby-burger-manufaktura,Bobby Burger Manufaktura,75,bobby-burger-manufaktura-lodz,Bobby Burger Manufaktura,geo_name,0.85,36.5,0,5
2594,spaleni-sloncem,Spaleni Słońcem,98,spaleni-sloncem,Spaleni Słońcem,slug_only,0.85,73.2,0,5
2595,hulakula,HulaKula,,,,no_match,0.0,,,5
2596,food-hall-browary,Food Hall Browary,160,food-hall-browary,Food Hall Browary,slug_geo,1.0,20.1,0,5
2597,mk-bowling-poznan,MK Bowling,127,mk-bowling-poznan,MK Bowling,slug_geo,1.0,27.4,0,5
2598,lot-chmiela,Lot Chmiela,117,lot-chmiela,Lot Chmiela,slug_geo,1.0,4.5,0,5
2599,padbar,PadBar,,,,no_match,0.0,,,5
2600,qufel-beer-park,Qufel Beer Park,183,qufel-beer-park,Qufel Beer Park,slug_only,0.85,165.6,0,5
2601,nalewak-galeria-mlociny,Nalewak Galeria Młociny,,,,no_match,0.0,,,5
2602,pub-no-22,Pub No. 22,179,pub-no-22,Pub No. 22,slug_geo,1.0,3.7,0,5
2603,stacja-miejska,Stacja Miejska,83,stacja-miejska,Stacja Miejska,slug_geo,1.0,2.4,0,5
2604,szyszka-chmielu,Szyszka Chmielu,191,szyszka-chmielu,Szyszka Chmielu,slug_only,0.85,79.2,0,5
2605,pinta-warszawa,Pinta Warszawa,,,,no_match,0.0,,,5
2606,cybermachina-poznan,Cybermachina Poznań,101,cybermachina-poznan,Cybermachina Poznań,slug_only,0.85,1177.8,0,5
2607,alebrowar,AleBrowar,,,,no_match,0.0,,,5
2608,pinta-wroclaw,Pinta Wrocław,133,pinta-wroclaw,Pinta Wrocław,slug_geo,1.0,25.8,0,5
2609,hades,Hades,104,hades,Hades,slug_geo,1.0,17.7,0,5
2610,hala-swiebodzki,Hala świebodzki,150,hala-swiebodzki,Hala świebodzki,slug_geo,1.0,3.9,0,5
2611,schody-donikad,Schody Donikąd,145,schody-donikad,Schody Donikąd,slug_geo,1.0,8.0,0,5
2612,pedet,PeDeT,155,pedet,PeDeT,slug_only,0.85,255.9,0,5
2613,sztuka-na-miejscu,Sztuka na Miejscu,157,sztuka-na-miejscu,Sztuka na Miejscu,slug_geo,1.0,24.2,0,5
2614,wiking-axe-throwing-bar,Wiking Axe Throwing Bar,,,,no_match,0.0,,,5
2615,lewitacja,Lewitacja,162,lewitacja,Lewitacja,slug_geo,1.0,27.1,0,5
2616,miodosytnia,Miodosytnia,172,miodosytnia,Miodosytnia,slug_geo,1.0,0.8,0,5
2617,salvador,Salvador,165,salvador,Salvador,slug_only,0.85,87.0,0,5
2618,pub-56,Pub 56,107,pub-56,Pub 56,slug_geo,1.0,7.3,0,5
2619,pub-wembley,Pub Wembley,176,pub-wembley,Pub Wembley,slug_geo,1.0,42.2,0,5
2620,robin-bar,Robin Bar,182,robin-bar,Robin Bar,slug_geo,1.0,4.9,0,5
2621,academic-pub,Academic Pub,122,academic-pub,Academic Pub,slug_geo,1.0,12.1,0,5
2622,pomysl,Pomysł,,,,no_match,0.0,,,5
2623,cooliozum,Cooliozum,130,cooliozum,Cooliozum,slug_geo,1.0,11.2,0,5
2624,palmiarnia,Palmiarnia,136,palmiarnia,Palmiarnia,slug_geo,1.0,25.6,0,5
2625,ceska-hospoda,Ceska Hospoda,146,ceska-hospoda,Ceska Hospoda,slug_geo,1.0,4.5,0,5
2626,cicha-woda,Cicha Woda,116,cicha-woda,Cicha Woda,slug_geo,1.0,13.2,0,5
2627,przekret,Przekręt,156,przekret,Przekręt,slug_geo,1.0,5.2,0,5
2628,mixturium,Mixturium,,,,no_match,0.0,,,5
2629,hopito-parkingowa,Hopito Parkingowa,186,hopito-parkingowa,Hopito Parkingowa,slug_geo,1.0,21.0,0,5
2630,multipub,Multipub,163,multipub,Multipub,slug_geo,1.0,11.1,0,5
2631,pietro-nizej,Piętro Niżej,169,pietro-nizej,Piętro Niżej,slug_geo,1.0,2.7,0,5
2632,setki-powodow,Setki Powodów,154,setki-powodow,Setki Powodów,slug_geo,1.0,22.4,0,5
2633,qufel-grill-beer,Qufel Grill&Beer,,,,no_match,0.0,,,5
2634,cybermachina-torun,Cybermachina Toruń,123,cybermachina-torun,Cybermachina Toruń,slug_geo,1.0,2.6,0,5
2635,ogrody-ulricha,Ogrody Ulricha,151,ogrody-ulricha,Ogrody Ulricha,slug_only,0.85,225.3,0,5
2636,the-taps,The Taps,143,the-taps,The Taps,slug_geo,1.0,13.2,0,5
2637,bottegas,Bottegas,,,,no_match,0.0,,,5
2638,hopito-chmielna,Hopito Chmielna,134,hopito-chmielna,Hopito Chmielna,slug_geo,1.0,2.4,0,5
2639,the-fulwood-arms,The Fulwood Arms,,,,no_match,0.0,,,5
2640,the-dunes,The Dunes,,,,no_match,0.0,,,5
2641,dhillons-spire-bar,Dhillon's Spire Bar,,,,no_match,0.0,,,5
2642,the-bulls-head-glossop,The Bull's Head,,,,no_match,0.0,,,5
2643,towcester-mill-brewery,Towcester Mill Brewery,,,,no_match,0.0,,,5
2644,frankenstiens-bar,Frankenstiens bar,,,,no_match,0.0,,,5
2645,21-west-lounge,21 West Lounge,,,,no_match,0.0,,,5
2646,spare-time,spare time,,,,no_match,0.0,,,5
2647,old-colliery,old colliery,,,,no_match,0.0,,,5
2648,primanti-bros-oakland,Primanti Bros. Oakland,,,,no_match,0.0,,,5
2649,the-shawside-sports-bar,THE SHAWSIDE SPORTS BAR,,,,no_match,0.0,,,5
2650,the-railway-ormskirk,The Railway,,,,no_match,0.0,,,5
2651,the-fleet,THE FLEET,,,,no_match,0.0,,,5
2652,loca,Loca,,,,no_match,0.0,,,5
2653,appaloosa-sports-bar,Appaloosa Sports Bar,,,,no_match,0.0,,,5
2654,the-hedley-verity-disco-spoons,The Hedley Verity - Disco Spoons,,,,no_match,0.0,,,5
2655,missing-link-tap-room,Missing Link Tap Room,,,,no_match,0.0,,,5
2656,crown-pepper,Crown & Pepper,,,,no_match,0.0,,,5
2657,the-irish-house-andheri,The Irish House Andheri,,,,no_match,0.0,,,5
2658,gravity-max,Gravity Max,,,,no_match,0.0,,,5
2659,port-burger,Port Burger,,,,no_match,0.0,,,5
2660,project-brewing-company,Project Brewing Company,,,,no_match,0.0,,,5
2661,unit-three-collective,Unit Three Collective,,,,no_match,0.0,,,5
2662,the-limping-fox,The Limping Fox,330,the-limping-fox,The Limping Fox,slug_geo,1.0,0.9,0,5
2663,the-slip-bar-eatery-lomita,The Slip Bar & Eatery - Lomita,,,,no_match,0.0,,,5
2664,bazzarelli,Bazzarelli,,,,no_match,0.0,,,5
2665,matchplay-golf-and-sports-lounge,Matchplay Golf and Sports Lounge,,,,no_match,0.0,,,5
2666,jam-garden,Jam Garden,,,,no_match,0.0,,,5
2667,stanhope-arms,Stanhope Arms,,,,no_match,0.0,,,5
2668,danny-boys-broadview-heights,Danny Boys Broadview Heights,,,,no_match,0.0,,,5
2669,doyen,Doyen,,,,no_match,0.0,,,5
2670,livingston-lodge-hotel-bar,livingston lodge hotel/bar,,,,no_match,0.0,,,5
2671,high-peak-book-store,High Peak Book Store,,,,no_match,0.0,,,5
2672,poacher-and-partridge,Poacher and Partridge,,,,no_match,0.0,,,5
2673,ale-haus-tavern-and-deli,Ale Haus Tavern and Deli,,,,no_match,0.0,,,5
2674,hearth,Hearth,,,,no_match,0.0,,,5
2675,revolution-remax,Revolution ReMax,,,,no_match,0.0,,,5
2676,allegan-eagles,Allegan Eagles,,,,no_match,0.0,,,5
2677,fullbacks-pizza-bar,Fullbacks Pizza Bar,,,,no_match,0.0,,,5
2678,john-russel-brewing-co,John Russel Brewing Co.,,,,no_match,0.0,,,5
2680,markie-dans,Markie Dan's,428,markie-dans,Markie Dan's,slug_geo,1.0,1.2,0,5
2681,happys,Happy's,889,happys,Happy's,slug_geo,1.0,0.3,0,5
2682,joshua-brooks,Joshua Brooks,,,,no_match,0.0,,,5
2683,jaspares-pizza,Jaspares Pizza,,,,no_match,0.0,,,5
2684,the-bromfield-arms,The Bromfield Arms,,,,no_match,0.0,,,5
2685,the-lounge-at-boldmere,The Lounge At Boldmere,,,,no_match,0.0,,,5
2686,the-upper-george,The Upper George,,,,no_match,0.0,,,5
2687,harvard-gardens,Harvard Gardens,,,,no_match,0.0,,,5
2688,the-abbey-hotel,The Abbey Hotel,,,,no_match,0.0,,,5
2689,cricketers,Cricketers,,,,no_match,0.0,,,5
2690,the-rhodehouse,The Rhodehouse,,,,no_match,0.0,,,5
2691,union-manchester-university,Union @ Manchester University,,,,no_match,0.0,,,5
2692,whittletaps-cheltenham,Whittletaps Cheltenham,,,,no_match,0.0,,,5
2693,twelve-whiskey-bbq,Twelve Whiskey BBQ,,,,no_match,0.0,,,5
2694,lansdowne-belfast,Lansdowne Belfast,,,,no_match,0.0,,,5
2695,nacional-de-cuba,Nacional de Cuba,,,,no_match,0.0,,,5
2696,the-bank,The Bank,,,,no_match,0.0,,,5
2697,neepsend-social-club-canteen,Neepsend Social Club & Canteen,,,,no_match,0.0,,,5
2699,triple-point-brewery-bar,Triple Point Brewery & Bar,,,,no_match,0.0,,,5
2700,the-sloop-inn,The Sloop Inn,,,,no_match,0.0,,,3
2701,tank-and-paddle,Tank And Paddle,,,,no_match,0.0,,,5
2702,the-two-watermills,The Two Watermills,,,,no_match,0.0,,,5
2703,against-the-grain-bramley,Against the Grain Bramley,,,,no_match,0.0,,,3
2704,white-horse-london-colney,White Horse London Colney,,,,no_match,0.0,,,5
2705,carousel,Carousel,,,,no_match,0.0,,,5
2706,nags-head-eccles,Nags Head,,,,no_match,0.0,,,5
2707,tree-house-haworth,Tree house Haworth,,,,no_match,0.0,,,5
2708,the-old-roebuck,The Old Roebuck,,,,no_match,0.0,,,5
2709,abbys,Abbys,,,,no_match,0.0,,,5
2710,lodge,Lodge,,,,no_match,0.0,,,5
2711,bishopstown-bar,bishopstown bar,,,,no_match,0.0,,,5
2712,the-three-swords,The Three Swords,,,,no_match,0.0,,,5
2713,northern-way,Northern way,,,,no_match,0.0,,,5
2715,the-cardan-bar-grill,The Cardan Bar & Grill,,,,no_match,0.0,,,5
2716,springfield-hotel,Springfield Hotel,,,,no_match,0.0,,,5
2717,odwyers-bar-and-restaurant,O’Dwyers Bar and Restaurant,,,,no_match,0.0,,,5
2718,the-merebrook,The Merebrook,,,,no_match,0.0,,,5
2719,racks-atco,Racks Atco,,,,no_match,0.0,,,5
2720,kingpins-bowl,Kingpins Bowl,,,,no_match,0.0,,,5
2721,the-deramore-arms,The Deramore Arms,,,,no_match,0.0,,,5
2722,solomons-tap-room,Solomons Tap Room,,,,no_match,0.0,,,5
2723,the-highfield,The Highfield,,,,no_match,0.0,,,5
2724,crown-and-anchor,Crown and Anchor,,,,no_match,0.0,,,5
2725,bill-and-coo,Bill And Coo,,,,no_match,0.0,,,5
2726,the-front-room,The Front Room,,,,no_match,0.0,,,3
2727,stack-seaburn,Stack Seaburn,,,,no_match,0.0,,,5
2728,the-old-wharf-inn,The Old Wharf Inn,,,,no_match,0.0,,,5
2729,the-cheese-hall,the cheese hall,,,,no_match,0.0,,,5
2730,rose-villa-tavern,Rose Villa Tavern,,,,no_match,0.0,,,5
2731,the-greyhound-inn,The Greyhound Inn,,,,no_match,0.0,,,5
2732,park-inn,Park Inn,,,,no_match,0.0,,,5
2733,kennedys-bar-restaurant,Kennedy's Bar & Restaurant,,,,no_match,0.0,,,5
2734,98-highgate,98 Highgate,,,,no_match,0.0,,,5
2735,bears-paw-frodsham,"Bears Paw, Frodsham",,,,no_match,0.0,,,2
2736,the-cow-shed-at-the-ship-inn,The Cow Shed at The Ship Inn,,,,no_match,0.0,,,5
2737,the-green-dragon,The Green Dragon,,,,no_match,0.0,,,5
2738,the-anchor-hungry-horse,The Anchor (Hungry Horse),,,,no_match,0.0,,,5
2739,the-wardrobe,The Wardrobe,,,,no_match,0.0,,,5
2740,pipeworks-bar,Pipeworks Bar,,,,no_match,0.0,,,5
2741,hogarths-stafford,Hogarths Stafford,,,,no_match,0.0,,,5
2742,isaac-wilsons,Isaac Wilsons,,,,no_match,0.0,,,5
2743,the-white-horse-pub,the white horse pub,,,,no_match,0.0,,,5
2744,anvil-arms,Anvil Arms,,,,no_match,0.0,,,5
2745,the-blackbird,The Blackbird,,,,no_match,0.0,,,5
2746,the-derwent-arms-osbaldwick,"THE DERWENT ARMS, OSBALDWICK",,,,no_match,0.0,,,5
2747,the-wiend-bar,The Wiend Bar,,,,no_match,0.0,,,5
2748,stack-middlesbrough,STACK Middlesbrough,,,,no_match,0.0,,,5
2749,the-chapel,The Chapel,,,,no_match,0.0,,,1
2750,telegraph-inn,Telegraph Inn,,,,no_match,0.0,,,5
2751,alp-horn,Alp & Horn,,,,no_match,0.0,,,5
2752,old-bell-inn,Old Bell Inn,,,,no_match,0.0,,,5
2753,the-peacock-london,The Peacock,,,,no_match,0.0,,,5
2754,the-montgomery-eastham,"The Montgomery, Eastham",,,,no_match,0.0,,,5
2755,the-auld-dubliner,The Auld Dubliner,,,,no_match,0.0,,,5
2756,bar-square,Bar Square,,,,no_match,0.0,,,5
2757,wauconda-american-legion-post-911,Wauconda American Legion Post 911,,,,no_match,0.0,,,5
2758,westmoor-social-club,Westmoor Social Club,,,,no_match,0.0,,,5
2759,dunscar-golf-club,Dunscar Golf Club,,,,no_match,0.0,,,5
2760,starland-rec-room-hanover,Starland Rec Room Hanover,,,,no_match,0.0,,,5
2761,horse-plough,Horse & Plough,,,,no_match,0.0,,,5
2762,buehlers-tap-wall,Buehler's Tap Wall,364,buehlers-tap-wall,Buehler's Tap Wall,slug_geo,1.0,0.0,0,5
2763,billy-goat,Billy Goat,,,,no_match,0.0,,,5
2765,the-rosehill-tavern,The Rosehill Tavern,,,,no_match,0.0,,,5
2766,bullhouse-east,Bullhouse East,,,,no_match,0.0,,,5
2767,strings-bar-venue,Strings Bar & Venue,,,,no_match,0.0,,,5
2768,lost-pines-lodge,Lost Pines Lodge,,,,no_match,0.0,,,5
2769,brixham-sea-anglers-club,Brixham Sea Anglers Club,,,,no_match,0.0,,,3
2770,alconbury-sports-and-social-club,Alconbury Sports and Social Club,,,,no_match,0.0,,,5
2771,oak-upton-snodsbury,"OAK, UPTON SNODSBURY",,,,no_match,0.0,,,5
2772,the-red-lion-woking,The Red Lion,,,,no_match,0.0,,,5
2773,doffcocker-inn,Doffcocker Inn,,,,no_match,0.0,,,5
2774,ucd-clubhouse,UCD Clubhouse,,,,no_match,0.0,,,5
2775,american-legion-post-157,American Legion Post# 157,,,,no_match,0.0,,,5
2776,monroe-holywood,Monroe Holywood,,,,no_match,0.0,,,5
2777,back-east-monument,Back East Monument,,,,no_match,0.0,,,5
2778,classic-football-shirts-manchester,Classic Football Shirts Manchester,,,,no_match,0.0,,,5
2779,ilminster-cricket-club,Ilminster Cricket Club,,,,no_match,0.0,,,5
2780,the-brass-tap-rockwall,The Brass Tap - Rockwall,,,,no_match,0.0,,,5
2781,firewater-sports-bar-cafe,Firewater Sports Bar Cafe,,,,no_match,0.0,,,5
2782,the-southern-cross,The Southern Cross,,,,no_match,0.0,,,5
2783,linas-lounge,Lina's Lounge,,,,no_match,0.0,,,5
2784,the-old-crown,The Old Crown,,,,no_match,0.0,,,2
2785,house-of-brews,House of Brews,,,,no_match,0.0,,,5
2786,balmoral-hotel,Balmoral Hotel,,,,no_match,0.0,,,5
2787,bolands-of-stillorgan,Boland's of Stillorgan,,,,no_match,0.0,,,5
2788,crafty-fox,Crafty Fox,,,,no_match,0.0,,,5
2789,crown-pepper-south-croydon,Crown & Pepper,,,,no_match,0.0,,,5
2791,the-gnu-inn,The GNU Inn,,,,no_match,0.0,,,5
2792,taunton-brewhouse,Taunton Brewhouse,,,,no_match,0.0,,,5
2793,nells-altrincham,Nell's Altrincham,,,,no_match,0.0,,,5
2794,durty-bull-brewing-starts-on-april-29,Durty Bull Brewing (Starts on April 29!),,,,no_match,0.0,,,5
2795,the-angry-clover-starts-on-april-30,The Angry Clover (Starts on April 30!),,,,no_match,0.0,,,5
2796,the-mad-hatter,The Mad Hatter,,,,no_match,0.0,,,5
2798,the-whitmore-tap,The Whitmore Tap,967,the-whitmore-tap,The Whitmore Tap,slug_geo,1.0,0.0,0,5
2799,victoria-stakes,Victoria Stakes,971,victoria-stakes,Victoria Stakes,slug_geo,1.0,6.2,0,5
3042,the-old-coffee-tavern,The Old Coffee Tavern,340,the-old-coffee-tavern,The Old Coffee Tavern,slug_geo,1.0,2.0,0,5
3165,the-phoenix-london,The Phoenix,,,,no_match,0.0,,,5
3166,the-railway-202-upper-richmond-rd-london-sw15-6td,"The Railway (202 Upper Richmond Rd, London, SW15 6TD)",,,,no_match,0.0,,,5
3207,westow-house,Westow House,972,westow-house,Westow House,slug_geo,1.0,5.9,0,5
3374,archies-on-carson-1744704533,Archie's on Carson,,,,no_match,0.0,,,1
3441,archies-on-carson-1745229054,Archie's on Carson,,,,no_match,0.0,,,1
3485,duke-of-wellington-notting-hill,"Duke Of Wellington, Notting Hill",450,duke-of-wellington-notting-hill,"Duke Of Wellington, Notting Hill",slug_geo,1.0,33.6,0,5
3494,drzwi-zwane-koniem,Drzwi Zwane Koniem,65,drzwi-zwane-koniem,Drzwi Zwane Koniem,slug_only,0.85,252.3,0,5
3674,shinner-and-sudtone,Shinner and Sudtone,269,shinner-and-sudtone,Shinner and Sudtone,slug_geo,1.0,8.5,0,5
3675,the-hare-hounds,The Hare & Hounds,,,,no_match,0.0,,,5
3676,the-kings-arms-salford,The Kings Arms,326,the-kings-arms,The Kings Arms,geo_name,0.85,3.5,0,5
3705,willa,Willa,,,,no_match,0.0,,,5
3839,dial-arch,Dial Arch,255,dial-arch,Dial Arch,slug_only,0.85,62.3,0,5
3843,amcia,Amcia,129,amcia,Amcia,slug_geo,1.0,22.2,0,5
3844,mk-bowling-galeria-mlociny,MK Bowling Galeria Młociny,174,mk-bowling-galeria-mlociny,MK Bowling Galeria Młociny,slug_only,0.85,96.2,0,5
3884,niku-beach-bar,Niku Beach Bar,,,,no_match,0.0,,,5
3885,mykraft,MyKraft,,,,no_match,0.0,,,5
3886,palma-beach-bar,Palma Beach Bar,,,,no_match,0.0,,,5
3887,bobby-burger-piotrkowska,Bobby Burger Piotrkowska,,,,no_match,0.0,,,5
3888,dach-dominikanska,Dach Dominikańska,,,,no_match,0.0,,,5
3889,na-tarasie,Na Tarasie,,,,no_match,0.0,,,5
3890,ogrodek-bar-plazowy,Ogródek Bar Plażowy,,,,no_match,0.0,,,5
3891,mural-street-food,Mural Street Food,78,mural-street-food,Mural Street Food,slug_geo,1.0,3.8,0,5
3892,sunset-sips,Sunset Sips,,,,no_match,0.0,,,5
3893,nocny-targ-teczowa,Nocny Targ Tęczowa,,,,no_match,0.0,,,5
3894,stara-odra-beach-bar,Stara Odra Beach Bar,,,,no_match,0.0,,,5
3911,plener-beach-bar,Plener Beach Bar,,,,no_match,0.0,,,5
3912,forma-plynna-beach-bar,Forma Płynna Beach Bar,,,,no_match,0.0,,,5
3999,marina-kleczkow,Marina Kleczków,,,,no_match,0.0,,,5
4000,prosto-z-mostu,Prosto z Mostu,,,,no_match,0.0,,,5
4001,woda-beach-bar,Woda Beach Bar,47,woda-beach-bar,Woda Beach Bar,slug_only,0.85,293.8,0,5
4002,eatmosphera,Eatmosphera,149,eatmosphera,Eatmosphera,slug_geo,1.0,39.8,0,5
4056,stary-port-poznan,Stary Port Poznań,,,,no_match,0.0,,,5
4057,szerokie-bary,Szerokie Bary,,,,no_match,0.0,,,5
4093,the-ox-london,The Ox,,,,no_match,0.0,,,5
4119,every-other-sunday,Every other Sunday,447,every-other-sunday,Every other Sunday,slug_geo,1.0,45.4,0,5
4179,the-admiral-hardy,The Admiral Hardy,274,the-admiral-hardy,The Admiral Hardy,slug_geo,1.0,0.4,0,5
4216,pitlane-summer-bar,Pitlane Summer Bar,,,,no_match,0.0,,,5
4357,royal-oak-twickenham,"Royal Oak, Twickenham",444,royal-oak-twickenham,"Royal Oak, Twickenham",slug_geo,1.0,5.6,0,5
4483,the-althorp,The Althorp,277,the-althorp,The Althorp,slug_geo,1.0,0.3,0,5
4619,the-britannia-poole,"The Britannia, Poole",307,the-britannia-poole,"The Britannia, Poole",slug_only,0.85,139.0,0,5
4620,the-devonshire-arms-kensington,"The Devonshire Arms, Kensington",,,,no_match,0.0,,,5
5006,the-chamberlain-hotel,The Chamberlain Hotel,,,,no_match,0.0,,,5
5437,austin-friars-balls-brothers,Austin Friars Balls Brothers,249,austin-friars-balls-brothers,Austin Friars Balls Brothers,slug_geo,1.0,4.9,0,5
5438,the-depot,The Depot,296,the-depot,The Depot,slug_geo,1.0,13.7,0,5
5439,the-seahorse-london,The Seahorse,,,,no_match,0.0,,,5
5494,the-depot-kidbrooke,"The Depot, Kidbrooke",,,,no_match,0.0,,,5
5504,dobry-zbeer,Dobry Zbeer,,,,no_match,0.0,,,5
5505,brovarnia,Brovarnia,28,brovarnia,Brovarnia,slug_only,0.85,6486.8,0,5
5506,enbo-bydgoszcz,ENBO Bydgoszcz,27,enbo-bydgoszcz,ENBO Bydgoszcz,slug_only,0.85,88.0,0,5
5507,mashroom,MashRoom,97,mashroom,MashRoom,slug_geo,1.0,2.2,0,5
5672,papa-pizza,Papa Pizza,142,papa-pizza,Papa Pizza,slug_geo,1.0,9.4,0,5
5689,the-hereford-arms,The Hereford Arms,322,the-hereford-arms,The Hereford Arms,slug_geo,1.0,0.4,0,5
